2024-12-22 13:20:52.710 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 11742 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 13:22:45.142 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 13:22:45.174 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 13:22:45.174 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 568 ms
2024-12-22 13:22:45.541 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 13:22:45.543 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 13:22:45.544 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 13:22:45.563 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 13:22:45.687 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8077"]
2024-12-22 13:22:45.710 [main] INFO  o.s.b.a.logging.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2024-12-22 13:23:15.486 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 11927 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 13:23:15.487 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - No active profile set, falling back to 1 default profile: "default"
2024-12-22 13:23:16.031 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 9077 (http)
2024-12-22 13:23:16.037 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9077"]
2024-12-22 13:23:16.038 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-22 13:23:16.038 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 13:23:16.070 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 13:23:16.070 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 565 ms
2024-12-22 13:23:16.449 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 13:23:16.452 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 13:23:16.452 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 13:23:16.470 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 13:23:16.583 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9077"]
2024-12-22 13:23:16.588 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 9077 (http) with context path '/'
2024-12-22 13:23:16.594 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Started Aiagent7Application in 1.394 seconds (process running for 1.73)
2024-12-22 13:23:37.171 [http-nio-9077-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-22 13:23:37.171 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-22 13:23:37.172 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-22 13:23:37.183 [http-nio-9077-exec-2] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/search
2024-12-22 13:23:58.152 [http-nio-9077-exec-3] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:24:06.010 [http-nio-9077-exec-3] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 7858ms
2024-12-22 13:25:22.474 [http-nio-9077-exec-6] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:25:22.747 [http-nio-9077-exec-6] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 272ms
2024-12-22 13:25:24.354 [http-nio-9077-exec-7] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:25:28.010 [http-nio-9077-exec-7] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 3655ms
2024-12-22 13:25:47.901 [http-nio-9077-exec-8] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:25:50.629 [http-nio-9077-exec-8] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 2724ms
2024-12-22 13:26:49.321 [http-nio-9077-exec-9] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:26:51.995 [http-nio-9077-exec-9] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 2674ms
2024-12-22 13:26:55.770 [http-nio-9077-exec-10] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:26:58.752 [http-nio-9077-exec-10] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 2981ms
2024-12-22 13:27:02.405 [http-nio-9077-exec-1] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:27:05.054 [http-nio-9077-exec-1] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 2648ms
2024-12-22 13:51:10.281 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2024-12-22 13:51:12.312 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2024-12-22 13:51:14.615 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 13782 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 13:51:14.616 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - No active profile set, falling back to 1 default profile: "default"
2024-12-22 13:51:15.293 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 9077 (http)
2024-12-22 13:51:15.300 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9077"]
2024-12-22 13:51:15.301 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-22 13:51:15.301 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 13:51:15.333 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 13:51:15.333 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 696 ms
2024-12-22 13:51:15.788 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 13:51:15.790 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 13:51:15.790 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 13:51:15.810 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 13:51:15.941 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9077"]
2024-12-22 13:51:15.946 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 9077 (http) with context path '/'
2024-12-22 13:51:15.954 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Started Aiagent7Application in 1.616 seconds (process running for 1.965)
2024-12-22 13:51:20.747 [http-nio-9077-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-22 13:51:20.747 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-22 13:51:20.748 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-22 13:51:20.757 [http-nio-9077-exec-2] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:51:25.721 [http-nio-9077-exec-2] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 4964ms
2024-12-22 13:51:35.513 [http-nio-9077-exec-3] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:51:35.773 [http-nio-9077-exec-3] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 260ms
2024-12-22 13:51:39.406 [http-nio-9077-exec-4] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:51:39.648 [http-nio-9077-exec-4] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 241ms
2024-12-22 13:51:40.620 [http-nio-9077-exec-6] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:51:40.833 [http-nio-9077-exec-6] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 213ms
2024-12-22 13:51:41.551 [http-nio-9077-exec-5] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 13:51:41.742 [http-nio-9077-exec-5] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 191ms
2024-12-22 13:52:41.367 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2024-12-22 13:52:43.393 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2024-12-22 13:52:45.339 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 13895 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 13:52:45.340 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - No active profile set, falling back to 1 default profile: "default"
2024-12-22 13:52:45.878 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 9077 (http)
2024-12-22 13:52:45.884 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9077"]
2024-12-22 13:52:45.885 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-22 13:52:45.885 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 13:52:45.915 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 13:52:45.916 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 559 ms
2024-12-22 13:52:46.335 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 13:52:46.337 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 13:52:46.337 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 13:52:46.356 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 13:52:46.480 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9077"]
2024-12-22 13:52:46.484 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 9077 (http) with context path '/'
2024-12-22 13:52:46.491 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Started Aiagent7Application in 1.398 seconds (process running for 1.692)
2024-12-22 13:52:49.295 [http-nio-9077-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-22 13:52:49.295 [http-nio-9077-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-22 13:52:49.297 [http-nio-9077-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2024-12-22 13:52:49.306 [http-nio-9077-exec-1] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 14:00:44.050 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2024-12-22 14:00:46.075 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2024-12-22 14:00:48.118 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 14414 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 14:00:48.119 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - No active profile set, falling back to 1 default profile: "default"
2024-12-22 14:00:48.674 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 9077 (http)
2024-12-22 14:00:48.681 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9077"]
2024-12-22 14:00:48.682 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-22 14:00:48.682 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 14:00:48.721 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 14:00:48.722 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 585 ms
2024-12-22 14:00:49.174 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 14:00:49.176 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 14:00:49.176 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 14:00:49.195 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 14:00:49.312 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9077"]
2024-12-22 14:00:49.317 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 9077 (http) with context path '/'
2024-12-22 14:00:49.324 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Started Aiagent7Application in 1.472 seconds (process running for 1.752)
2024-12-22 14:00:51.603 [http-nio-9077-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-22 14:00:51.603 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-22 14:00:51.604 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-22 14:00:51.614 [http-nio-9077-exec-2] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 14:00:53.868 [http-nio-9077-exec-2] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 2253ms
2024-12-22 14:00:56.592 [http-nio-9077-exec-3] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 14:00:56.832 [http-nio-9077-exec-3] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Response: GET /function/string took 240ms
2024-12-22 14:02:53.223 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2024-12-22 14:02:55.236 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2024-12-22 14:02:57.089 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 14555 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 14:02:57.091 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - No active profile set, falling back to 1 default profile: "default"
2024-12-22 14:02:57.626 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 9077 (http)
2024-12-22 14:02:57.633 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9077"]
2024-12-22 14:02:57.633 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-22 14:02:57.633 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 14:02:57.664 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 14:02:57.665 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 557 ms
2024-12-22 14:02:58.082 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 14:02:58.084 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 14:02:58.084 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 14:02:58.102 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 14:02:58.209 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9077"]
2024-12-22 14:02:58.214 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 9077 (http) with context path '/'
2024-12-22 14:02:58.221 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Started Aiagent7Application in 1.378 seconds (process running for 1.672)
2024-12-22 14:03:00.461 [http-nio-9077-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-22 14:03:00.461 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-22 14:03:00.462 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-22 14:03:00.472 [http-nio-9077-exec-2] INFO  com.shuangqi.aiagent7.config.WebLogInterceptor - Request: GET /function/string
2024-12-22 14:07:51.609 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2024-12-22 14:07:53.631 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2024-12-22 14:07:55.669 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Starting Aiagent7Application using Java 17.0.2 with PID 14889 (/Users/lishuangqi/myWork/aiagent7/target/classes started by lishuangqi in /Users/lishuangqi/myWork/aiagent7)
2024-12-22 14:07:55.670 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - No active profile set, falling back to 1 default profile: "default"
2024-12-22 14:07:56.231 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 9077 (http)
2024-12-22 14:07:56.237 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9077"]
2024-12-22 14:07:56.238 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-22 14:07:56.238 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2024-12-22 14:07:56.268 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-22 14:07:56.269 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 581 ms
2024-12-22 14:07:56.686 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2024-12-22 14:07:56.688 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2024-12-22 14:07:56.688 [main] INFO  org.springframework.ai.vectorstore.PgVectorStore - vectorTableValidationsEnabled false
2024-12-22 14:07:56.706 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-22 14:07:56.817 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9077"]
2024-12-22 14:07:56.822 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 9077 (http) with context path '/'
2024-12-22 14:07:56.828 [main] INFO  com.shuangqi.aiagent7.Aiagent7Application - Started Aiagent7Application in 1.419 seconds (process running for 1.721)
2024-12-22 14:08:05.388 [http-nio-9077-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-22 14:08:05.388 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-22 14:08:05.389 [http-nio-9077-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
